Programa,Numero_consecutivo,Numero_de_Ident_de_pieza,Date,Time,Recorrido_fusion_mm,Corriente_maxima_kA,Area_de_corriente_AS,Energia_acumulada_kJ,Fuerza_soldadura_kN,Corriente_max_1_kA,Area_de_Corriente_max_1_As,Corriente_max_2_kA,Area_de_Corriente_max_2_As,Corriente_max_3_kA,Area_de_Corriente_max_3_As,Corriente_max_4_kA,Area_de_Corriente_max_4_As,Evaluacion
30DS29,57050,221003T184045  57050,2022-10-03,18:40:45,"0,436","164,035","1384,9","21,6977","31,3951","40,8136","339,599","40,9685","343,806","40,5298","365,737","41,7233","335,762",OK
30DS29,57051,221003T184050  57051,2022-10-03,18:40:50,"0,444","165,248","1401,04","21,7015","31,6074","41,4201","348,108","41,2653","346,988","40,6265","367,099","41,9362","338,851",OK
30DS29,57052,221003T184056  57052,2022-10-03,18:40:56,"0,446","164,326","1394,84","21,7072","31,5848","41,1169","346,324","41,1169","345,707","40,3878","366,899","41,704","335,91",OK
30DS29,57053,221003T184101  57053,2022-10-03,18:41:01,"0,434","165,029","1398,64","21,6293","31,5193","41,3491","346,737","41,2975","346,67","40,4846","365,865","41,8975","339,366",OK
30DS29,57054,221003T184107  57054,2022-10-03,18:41:07,"0,454","165,616","1401,65","21,7186","31,5261","41,5362","350,7","41,4395","350,207","40,5749","363,571","42,0653","337,17",OK
30DS29,57055,221003T184112  57055,2022-10-03,18:41:12,"0,44","164,99","1397,65","21,6977","31,3974","41,3298","347,297","41,3298","349,073","40,5362","364,417","41,7943","336,861",OK
30DS29,57056,221003T184139  57056,2022-10-03,18:41:39,"0,436","165,519","1406,13","21,7224","31,2303","41,4717","349,989","41,4846","349,724","40,5878","366,86","41,975","339,56",OK
30DS29,57057,221003T184145  57057,2022-10-03,18:41:45,"0,444","165,029","1395,85","21,7662","31,5193","41,3491","347,768","41,3104","349,107","40,5556","363,024","41,8137","335,954",OK
30DS29,57058,221003T184155  57058,2022-10-03,18:41:55,"0,448","164,416","1394,55","21,7015","31,5825","40,9362","343,284","41,1169","346,002","40,4717","365,777","41,8911","339,484",OK
30DS29,57059,221003T184201  57059,2022-10-03,18:42:01,"0,456","163,603","1379,11","21,6768","31,7609","40,4782","335,149","40,6007","338,388","40,6846","367,251","41,8395","338,318",NOK
30DS29,57060,221003T184206  57060,2022-10-03,18:42:06,"0,444","164,906","1399,52","21,6654","31,6029","41,1298","345,051","41,2266","347,241","40,5556","366,859","41,9943","340,373",OK
30DS29,57061,221003T184212  57061,2022-10-03,18:42:12,"0,446","164,674","1396,56","21,6996","31,2664","41,2459","347,802","41,1685","346,057","40,504","366,694","41,7556","336,007",OK
30DS29,57062,221003T184217  57062,2022-10-03,18:42:17,"0,448","164,951","1395,29","21,6654","31,4177","41,2395","345,651","41,3104","347,829","40,6136","365,763","41,7879","336,05",OK
30DS29,57063,221003T184222  57063,2022-10-03,18:42:22,"0,45","165,268","1403,12","21,6863","31,5735","41,4459","349,664","41,4266","349,275","40,4588","365,238","41,9362","338,944",OK
30DS29,57064,221003T184308  57064,2022-10-03,18:43:08,"0,442","165,061","1407,18","21,599","31,2754","41,2846","349,815","41,504","351,915","40,5104","367,078","41,7621","338,373",OK
30DS29,57065,221003T184313  57065,2022-10-03,18:43:13,"0,448","164,713","1397,01","21,711","31,2145","41,2072","346,944","41,2524","345,962","40,4459","366,201","41,8072","337,907",OK
30DS29,57066,221003T184318  57066,2022-10-03,18:43:18,"0,436","166,048","1411,67","21,6179","31,3387","41,5879","350,332","41,5556","350,72","40,7556","370,18","42,1492","340,44",OK
30DS29,57067,221003T184323  57067,2022-10-03,18:43:23,"0,45","165,319","1404,69","21,7548","31,4087","41,2846","347,8","41,4266","349,068","40,6201","367,197","41,9879","340,621",OK
30DS29,57068,221003T184329  57068,2022-10-03,18:43:29,"0,458","164,687","1395,71","21,6028","31,5125","41,3233","348,182","41,2782","347,486","40,3491","363,845","41,7362","336,196",OK
30DS29,57069,221003T184334  57069,2022-10-03,18:43:34,"0,448","164,784","1397,26","21,7015","31,7835","41,1878","345,177","41,2524","346,858","40,4265","365,002","41,9169","340,229",OK
30DS29,57070,221003T184347  57070,2022-10-03,18:43:46,"0,45","165,203","1404,79","21,6407","31,4222","41,3427","348,659","41,3879","349,126","40,5814","368,061","41,8911","338,945",OK
30DS29,57071,221003T184352  57071,2022-10-03,18:43:52,"0,446","165,242","1403,6","21,7148","31,4674","41,4717","351,162","41,4588","350,827","40,4653","363,765","41,8459","337,846",OK
30DS29,57072,221003T184358  57072,2022-10-03,18:43:57,"0,452","164,88","1395,37","21,7015","31,3454","41,3491","347,825","41,2846","347,936","40,4846","363,503","41,7621","336,101",OK
30DS29,57073,221003T184403  57073,2022-10-03,18:44:03,"0,44","165,706","1404,89","21,6844","31,5442","41,704","352,637","41,4653","352,246","40,5685","362,814","41,9685","337,19",OK
30DS29,57074,221003T184408  57074,2022-10-03,18:44:08,"0,438","165,403","1403,3","21,6673","31,6096","41,4201","349,381","41,5233","350,478","40,5427","365,603","41,9169","337,841",OK
30DS29,57075,221003T184414  57075,2022-10-03,18:44:14,"0,454","165,229","1401,41","21,6692","31,3658","41,4395","348,953","41,4266","350,994","40,6136","365,433","41,7491","336,03",OK
30DS29,57076,221003T184419  57076,2022-10-03,18:44:19,"0,45","165,39","1406,06","21,7034","31,4267","41,4008","348,623","41,3814","349,264","40,5749","367,806","42,033","340,371",OK
30DS29,57077,221003T184424  57077,2022-10-03,18:44:24,"0,45","164,584","1394,42","21,7129","31,2642","41,1878","345,49","41,0782","345,033","40,5169","365,886","41,8008","338,013",OK
30DS29,57078,221003T184429  57078,2022-10-03,18:44:29,"0,44","164,28","1390,6","21,7281","31,368","41,0459","343,199","41,0846","344,863","40,4265","365,138","41,7233","337,395",OK
30DS29,57079,221003T184434  57079,2022-10-03,18:44:34,"0,442","164,887","1395,12","21,6825","31,5148","41,362","347,708","41,2975","347,336","40,5233","364,659","41,704","335,415",OK
30DS29,57080,221003T184439  57080,2022-10-03,18:44:39,"0,438","165,022","1400,57","21,7034","31,4042","41,2266","345,286","41,1362","345,72","40,7362","369,968","41,9233","339,596",OK
30DS29,57081,221003T184445  57081,2022-10-03,18:44:45,"0,446","164,984","1397,1","21,73","31,5306","41,4072","348,613","41,2459","346,82","40,504","365,592","41,8266","336,071",OK
30DS29,57082,221003T184450  57082,2022-10-03,18:44:50,"0,44","164,532","1393,37","21,6749","31,5916","40,8201","341,088","41,0266","344,414","40,6395","367,293","42,0459","340,578",OK
30DS29,57083,221003T184456  57083,2022-10-03,18:44:55,"0,444","165,526","1407,72","21,6939","31,4742","41,3943","349,267","41,4975","352,847","40,6136","366,502","42,0201","339,103",OK
30DS29,57084,221003T184501  57084,2022-10-03,18:45:01,"0,448","164,771","1394,1","21,673","31,2574","41,3298","347,051","41,1749","346,497","40,5749","365,923","41,6911","334,632",OK
30DS29,57085,221003T184506  57085,2022-10-03,18:45:06,"0,444","165,093","1396,01","21,599","31,3093","41,3749","348,163","41,3685","348,099","40,504","363,315","41,8459","336,433",OK
30DS29,57086,221003T184511  57086,2022-10-03,18:45:11,"0,434","166,68","1415,06","21,6464","31,4809","41,904","354,92","41,7685","354,679","40,8524","367,5","42,1556","337,966",OK
30DS29,57087,221003T184517  57087,2022-10-03,18:45:17,"0,436","165,616","1402,17","21,7243","31,3454","41,5685","348,567","41,5298","350,592","40,6395","366,11","41,8782","336,903",OK
30DS29,57088,221003T184522  57088,2022-10-03,18:45:22,"0,436","164,906","1396,48","21,7091","31,3906","41,3427","348,199","41,4008","349,262","40,4201","363,494","41,7427","335,527",OK
30DS29,57089,221003T184527  57089,2022-10-03,18:45:27,"0,446","165,674","1408,14","21,7281","31,3409","41,5169","350,382","41,433","350,466","40,7169","368,112","42,0072","339,185",OK
30DS29,57090,221003T184532  57090,2022-10-03,18:45:32,"0,462","164,564","1389,76","21,6844","31,5329","41,1427","345,137","41,2653","347,43","40,2975","361,258","41,8588","335,938",OK
30DS29,57091,221003T184538  57091,2022-10-03,18:45:37,"0,442","164,822","1395,78","21,7148","31,2732","41,1556","344,841","41,3427","347,644","40,5427","366,587","41,7814","336,712",OK
30DS29,57092,221003T184543  57092,2022-10-03,18:45:43,"0,432","164,719","1397,34","21,6464","31,359","40,9749","341,63","41,1878","346,248","40,633","369,552","41,9233","339,913",OK
30DS29,57093,221003T184548  57093,2022-10-03,18:45:48,"0,442","166,197","1409,83","21,6939","31,5306","41,704","350,833","41,6266","351,439","40,6588","367,169","42,2072","340,392",OK
30DS29,57094,221003T184554  57094,2022-10-03,18:45:54,"0,446","165,958","1398,75","21,6255","31,3748","41,6911","350,45","41,5491","350,035","40,6459","362,8","42,0717","335,461",OK
30DS29,57095,221003T184600  57095,2022-10-03,18:45:59,"0,442","165,364","1398,47","21,7795","31,5487","41,5556","347,977","41,4975","350,048","40,4265","362,966","41,8846","337,476",OK
30DS29,57096,221003T184605  57096,2022-10-03,18:46:05,"0,442","165,635","1406,61","21,6768","31,5713","41,5879","350,625","41,5427","352,822","40,5814","365,707","41,9233","337,452",OK
30DS29,57097,221003T184610  57097,2022-10-03,18:46:10,"0,436","165,255","1400,55","21,6863","31,4042","41,4201","349,196","41,3556","348,355","40,633","366,45","41,8459","336,554",OK
30DS29,57098,221003T184620  57098,2022-10-03,18:46:20,"0,454","164,771","1395,82","21,6597","31,3409","41,233","346,004","41,162","345,83","40,562","367,205","41,8137","336,783",OK
30DS29,57099,221003T184625  57099,2022-10-03,18:46:25,"0,444","165,087","1401,02","21,6521","31,4629","41,4588","350,235","41,4072","351,684","40,4975","363,845","41,7233","335,254",OK
30DS29,57100,221003T184639  57100,2022-10-03,18:46:39,"0,452","165,119","1395,32","21,7586","31,3229","41,4717","348,762","41,4653","349,831","40,3814","362,947","41,8008","333,777",OK
30DS29,57101,221003T184644  57101,2022-10-03,18:46:44,"0,43","165,132","1397,67","21,6863","31,7022","41,3749","347,875","41,4072","350,048","40,4523","363,183","41,8975","336,567",OK
30DS29,57102,221003T184650  57102,2022-10-03,18:46:50,"0,436","165,261","1405,84","21,6369","31,648","41,4782","350,011","41,4524","350,948","40,4265","366,992","41,904","337,894",OK
30DS29,57103,221003T184655  57103,2022-10-03,18:46:55,"0,444","166,061","1410,3","21,6996","31,5735","41,6137","350,827","41,7104","352,285","40,6524","367,11","42,0846","340,08",OK
30DS29,57104,221003T184700  57104,2022-10-03,18:47:00,"0,432","165,513","1398,56","21,8081","31,4787","41,4782","347,589","41,4588","347,855","40,6782","366,819","41,8975","336,292",OK
30DS29,57105,221003T184706  57105,2022-10-03,18:47:06,"0,44","164,332","1391,33","21,7015","31,4313","41,1814","345,988","41,2524","347,566","40,3104","363,199","41,5879","334,581",OK
30DS29,57106,221003T184712  57106,2022-10-03,18:47:12,"0,444","164,803","1396,36","21,7015","31,4019","41,2975","347,477","41,1878","347,251","40,4975","363,877","41,8201","337,756",OK
30DS29,57107,221003T184718  57107,2022-10-03,18:47:17,"0,432","165,164","1400,38","21,6388","31,3522","41,6137","350,452","41,3943","349,985","40,3362","362,672","41,8201","337,275",OK
30DS29,57108,221003T184723  57108,2022-10-03,18:47:23,"0,43","165,564","1402,9","21,7338","31,6074","41,3943","348,96","41,3233","347,897","40,7169","366,244","42,1298","339,801",OK
30DS29,57109,221003T184728  57109,2022-10-03,18:47:28,"0,438","165,255","1399,02","21,6654","31,4764","41,4588","348,335","41,4137","349,684","40,4782","364,008","41,904","336,996",OK
30DS29,57110,221003T184734  57110,2022-10-03,18:47:34,"0,45","164,209","1387,61","21,7433","31,2912","41,2975","346,451","41,2395","347,281","40,1685","360,163","41,504","333,716",OK
30DS29,57111,221003T184739  57111,2022-10-03,18:47:39,"0,47","164,848","1395,74","21,6787","31,4584","41,1878","345,164","41,162","345,086","40,4975","366,206","42,0008","339,287",OK
30DS29,57112,221003T184744  57112,2022-10-03,18:47:44,"0,44","164,526","1394,26","21,5743","31,4787","41,0137","342,893","40,9878","343,312","40,5491","367,661","41,975","340,388",OK
30DS29,57113,221003T184750  57113,2022-10-03,18:47:50,"0,456","164,203","1391,38","21,6673","31,2551","41,0266","344,141","41,0717","344,445","40,3491","363,815","41,7556","338,977",OK
30DS29,57114,221003T184755  57114,2022-10-03,18:47:55,"0,448","164,28","1389,51","21,5043","31,5825","41,1556","344,422","41,0072","345,154","40,4459","364,158","41,6717","335,778",OK
30DS29,57115,221003T184801  57115,2022-10-03,18:48:01,"0,446","164,887","1396,46","21,6597","31,49","41,2201","344,391","41,1749","345,397","40,6395","367,478","41,8524","339,192",OK
30DS29,57116,221003T184806  57116,2022-10-03,18:48:06,"0,45","164,687","1396,42","21,6825","31,2461","41,033","343,844","41,3233","345,428","40,4846","367,687","41,8459","339,465",OK
30DS29,57117,221003T184811  57117,2022-10-03,18:48:11,"0,45","165,409","1403,79","21,73","31,3906","41,3749","348,559","41,5169","351,152","40,5814","365,195","41,9363","338,882",OK
30DS29,57118,221003T184817  57118,2022-10-03,18:48:17,"0,438","165,429","1404,51","21,692","31,2687","41,575","351,915","41,5104","351,942","40,504","364,748","41,8395","335,901",OK
30DS29,57119,221003T184822  57119,2022-10-03,18:48:22,"0,432","165,248","1396,77","21,6179","31,6164","41,4072","348,214","41,3879","348,27","40,504","364,463","41,9492","335,821",OK
30DS29,57120,221003T184827  57120,2022-10-03,18:48:27,"0,446","164,964","1398,15","21,7433","31,3951","41,0846","343,216","41,362","348,25","40,5749","367,838","41,9427","338,843",OK
30DS29,57121,221003T184833  57121,2022-10-03,18:48:33,"0,444","165,577","1402,89","21,6407","31,5916","41,5814","349,694","41,5233","351,233","40,6524","365,909","41,8201","336,051",OK
30DS29,57122,221003T184838  57122,2022-10-03,18:48:38,"0,438","165,829","1412,33","21,7357","31,4245","41,4782","351,615","41,6201","351,663","40,6911","369,455","42,0395","339,595",OK
30DS29,57123,221003T184844  57123,2022-10-03,18:48:44,"0,442","165,493","1405,38","21,5705","31,4448","41,4782","350,171","41,4653","350,139","40,504","366,483","42,0459","338,584",OK
30DS29,57124,221003T184849  57124,2022-10-03,18:48:49,"0,45","164,332","1391,16","21,6806","31,5758","41,0846","346,051","41,2395","348,093","40,3362","361,817","41,6717","335,203",OK
30DS29,57125,221003T184854  57125,2022-10-03,18:48:54,"0,436","165,293","1399,36","21,6521","31,4877","41,5169","349,517","41,433","348,428","40,5491","365,191","41,7943","336,229",OK
30DS29,57126,221003T185042  57126,2022-10-03,18:50:42,"0,438","165,868","1421,51","21,6217","31,49","41,4072","352,321","41,4459","353,429","40,8653","372,795","42,1492","342,965",OK
30DS29,57127,221003T185047  57127,2022-10-03,18:50:47,"0,442","165,945","1415,64","21,8062","31,2958","41,5943","352,386","41,6266","353,983","40,6007","368,55","42,1234","340,721",OK
30DS29,57128,221003T185052  57128,2022-10-03,18:50:52,"0,448","165,171","1405,71","21,7452","31,5351","41,4137","350,209","41,4072","351,291","40,4459","365,058","41,904","339,157",OK
30DS29,57129,221003T185057  57129,2022-10-03,18:50:57,"0,442","166,551","1415,45","21,7034","31,3545","41,7814","351,446","41,7556","353,078","40,7943","369,463","42,2201","341,458",OK
30DS29,57130,221003T185102  57130,2022-10-03,18:51:02,"0,438","163,364","1381,3","21,6844","31,2438","40,2782","334,701","40,6007","339,502","40,6201","368,088","41,8653","339,012",NOK
30DS29,57131,221003T185108  57131,2022-10-03,18:51:07,"0,456","163,029","1375,03","21,751","31,3274","40,0523","331,454","40,2201","332,897","40,8201","370,679","41,9363","340,002",NOK
30DS29,57132,221003T185113  57132,2022-10-03,18:51:13,"0,446","165,261","1398,79","21,6806","31,3432","41,3362","346,517","41,4137","348,167","40,504","365,465","42,0072","338,639",OK
30DS29,57133,221003T185118  57133,2022-10-03,18:51:18,"0,45","165,848","1409,49","21,7034","31,4742","41,5233","349,228","41,5233","349,998","40,6459","369,408","42,1556","340,858",OK
30DS29,57134,221003T185123  57134,2022-10-03,18:51:23,"0,452","164,932","1401,9","21,6825","31,4742","41,2266","348,096","41,2717","348,134","40,5814","367,167","41,8524","338,505",OK
30DS29,57135,221003T185128  57135,2022-10-03,18:51:28,"0,458","163,558","1383,01","21,6369","31,2506","40,7104","339,978","40,7427","342,652","40,4717","365,143","41,633","335,237",OK
30DS29,57136,221003T185134  57136,2022-10-03,18:51:33,"0,454","164,39","1391,45","21,6521","31,5442","41,0846","343,602","41,2201","346,094","40,4459","364,828","41,6395","336,924",OK
30DS29,57137,221003T185139  57137,2022-10-03,18:51:39,"0,462","165,403","1400,64","21,6825","31,4042","41,3685","347,557","41,5427","351,224","40,5491","364,618","41,9427","337,238",OK
30DS29,57138,221003T185144  57138,2022-10-03,18:51:44,"0,45","165,061","1400,15","21,6502","31,4696","41,2846","345,537","41,3298","349,51","40,6265","368,491","41,8201","336,612",OK
30DS29,57139,221003T185149  57139,2022-10-03,18:51:49,"0,45","164,997","1390,81","21,6445","31,6819","41,5104","347,345","41,3879","347,384","40,3362","360,291","41,7621","335,792",OK
30DS29,57140,221003T185154  57140,2022-10-03,18:51:54,"0,452","165,39","1402,99","21,7224","31,5667","41,4717","348,556","41,4201","349,491","40,5362","366,326","41,9621","338,616",OK
30DS29,57141,221003T185200  57141,2022-10-03,18:52:00,"0,446","164,603","1393,52","21,5933","31,21","41,233","345,136","41,2072","347,825","40,433","363,873","41,7298","336,682",OK
30DS29,57142,221003T185205  57142,2022-10-03,18:52:05,"0,452","165,771","1410,12","21,6331","31,1512","41,4588","347,072","41,4717","350,227","40,7685","371,32","42,0717","341,498",OK
30DS29,57143,221003T185210  57143,2022-10-03,18:52:10,"0,442","165,268","1401,9","21,6939","31,5238","41,5233","351,942","41,4201","350,834","40,504","363,37","41,8201","335,752",OK
30DS29,57144,221003T185215  57144,2022-10-03,18:52:15,"0,448","165,577","1401,91","21,6388","31,6051","41,5879","349,938","41,5814","350,652","40,5104","364,897","41,8975","336,422",OK
30DS29,57145,221003T185221  57145,2022-10-03,18:52:21,"0,444","165,119","1395,43","21,6274","31,3296","41,2653","344,982","41,3298","344,962","40,5814","366,09","41,9427","339,398",OK
30DS29,57146,221003T185226  57146,2022-10-03,18:52:26,"0,456","164,848","1395,08","21,5857","31,6435","41,3233","346,694","41,3169","349,697","40,3943","362,938","41,8137","335,752",OK
30DS29,57147,221003T185232  57147,2022-10-03,18:52:32,"0,448","165,958","1408,58","21,6844","31,3251","41,6975","353,269","41,6201","352,545","40,7169","366,1","41,9233","336,668",OK
30DS29,57148,221003T185237  57148,2022-10-03,18:52:37,"0,45","164,99","1391,57","21,7262","31,3838","41,2072","344,507","41,362","347,415","40,5685","364,49","41,8524","335,162",OK
30DS29,57149,221003T185242  57149,2022-10-03,18:52:42,"0,452","165,055","1395,02","21,6692","31,3364","41,3104","346,478","41,3104","347,362","40,4911","363,947","41,9427","337,229",OK
30DS29,57150,221003T185248  57150,2022-10-03,18:52:48,"0,448","165,055","1398,01","21,673","31,5171","41,2653","345,979","41,2072","347,176","40,6072","366,351","41,975","338,505",OK
30DS29,57151,221003T185253  57151,2022-10-03,18:52:53,"0,448","164,868","1394,43","21,7015","31,3387","41,2201","345,967","41,2653","346,492","40,5233","364,807","41,8588","337,168",OK
30DS29,57152,221003T185258  57152,2022-10-03,18:52:58,"0,444","164,848","1390,71","21,7491","31,49","41,3427","346,535","41,3362","348,624","40,4072","361,658","41,7621","333,896",OK
30DS29,57153,221003T185304  57153,2022-10-03,18:53:04,"0,436","165,397","1398,63","21,7205","31,4267","41,3556","344,984","41,5169","349,594","40,5814","366,898","41,9427","337,154",OK
30DS29,57154,221003T185309  57154,2022-10-03,18:53:09,"0,448","164,513","1388,96","21,6578","31,2732","41,104","344,487","41,0911","344,734","40,6201","364,761","41,6975","334,974",OK
30DS29,57155,221003T185314  57155,2022-10-03,18:53:14,"0,446","165,351","1401,35","21,7015","31,0654","41,3427","345,263","41,2846","347,794","40,6846","367,697","42,0395","340,593",OK
30DS29,57156,221003T185320  57156,2022-10-03,18:53:20,"0,454","164,403","1391,47","21,7053","31,2732","41,033","342,538","41,1298","345,578","40,4975","365,77","41,7427","337,585",OK
30DS29,57157,221003T185325  57157,2022-10-03,18:53:25,"0,45","164,964","1395,06","21,6502","31,35","41,1362","343,573","41,3427","347,18","40,5491","366,431","41,9362","337,872",OK
30DS29,57158,221003T185330  57158,2022-10-03,18:53:30,"0,448","164,629","1391,56","21,6426","31,3116","41,1814","344,913","41,233","345,727","40,3556","364,369","41,8588","336,554",OK
30DS29,57159,221003T185336  57159,2022-10-03,18:53:36,"0,446","165,797","1406,24","21,6502","31,2416","41,5556","349,703","41,504","351,266","40,7491","367,285","41,9879","337,982",OK
30DS29,57160,221003T185341  57160,2022-10-03,18:53:41,"0,448","164,816","1398,25","21,7452","31,2325","41,2266","346,591","41,2717","347,6","40,5233","365,638","41,7943","338,422",OK
30DS29,57161,221003T185346  57161,2022-10-03,18:53:46,"0,446","164,177","1386,94","21,6882","31,1467","41,1298","345,313","41,2975","349,756","40,2911","360,28","41,4588","331,591",OK
30DS29,57162,221003T185352  57162,2022-10-03,18:53:51,"0,446","165,687","1408,32","21,6388","31,2122","41,575","352,494","41,6201","352,769","40,4975","365,379","41,9943","337,681",OK
30DS29,57163,221003T185357  57163,2022-10-03,18:53:57,"0,446","165,59","1401,76","21,692","31,1648","41,3879","347,976","41,4201","347,298","40,7233","367,584","42,0588","338,905",OK
30DS29,57164,221003T185402  57164,2022-10-03,18:54:02,"0,436","165,003","1395,06","21,5819","31,1919","41,3685","345,8","41,2975","347,048","40,5749","364,767","41,7621","337,449",OK
30DS29,57165,221003T185407  57165,2022-10-03,18:54:07,"0,438","164,693","1392,02","21,7395","31,3025","41,3104","346,102","41,233","347,297","40,4459","363,944","41,704","334,673",OK
30DS29,57166,221003T185412  57166,2022-10-03,18:54:12,"0,454","164,003","1384,12","21,7452","31,0519","40,7298","339,228","40,9427","342,112","40,4911","365,266","41,8395","337,513",OK
30DS29,57167,221003T185418  57167,2022-10-03,18:54:17,"0,436","163,519","1380,27","21,692","31,0474","40,4653","336,215","40,8717","342,094","40,5169","366,285","41,6653","335,671",NOK
30DS29,57168,221003T185423  57168,2022-10-03,18:54:23,"0,464","164,28","1386,43","21,6806","31,1174","41,1104","344,246","41,1427","344,592","40,2652","362,048","41,7621","335,543",OK
30DS29,57169,221003T185428  57169,2022-10-03,18:54:28,"0,44","165,739","1405,46","21,6047","31,3161","41,5879","351,173","41,5233","352,134","40,6201","364,255","42,0072","337,901",OK
30DS29,57170,221003T185434  57170,2022-10-03,18:54:34,"0,438","166,564","1410,96","21,6711","31,149","41,8588","352,651","41,8072","352,597","40,6846","365,997","42,2137","339,716",OK
30DS29,57171,221003T185440  57171,2022-10-03,18:54:39,"0,444","165,997","1405,27","21,6616","31,35","41,7104","351,04","41,5427","351,224","40,7491","365,602","41,9943","337,405",OK
30DS29,57172,221003T185445  57172,2022-10-03,18:54:45,"0,45","165,003","1395,64","21,673","31,0293","41,4266","348,545","41,3362","347,844","40,504","363,646","41,7362","335,603",OK
30DS29,57173,221003T185450  57173,2022-10-03,18:54:50,"0,468","164,138","1384,13","21,6787","31,2732","41,1169","343,056","41,2008","346,38","40,2717","361,381","41,5491","333,311",OK
30DS29,57174,221003T185455  57174,2022-10-03,18:54:55,"0,464","165,397","1398,07","21,7471","31,1219","41,4008","348,288","41,5556","350,873","40,5298","362,665","41,9104","336,241",OK
30DS29,57175,221003T185501  57175,2022-10-03,18:55:01,"0,436","165,674","1404,35","21,6274","30,9977","41,5169","349,608","41,5814","351,415","40,5491","365,219","42,0266","338,106",OK
30DS29,57176,221003T185506  57176,2022-10-03,18:55:06,"0,436","165,371","1398,87","21,7947","31,3138","41,5362","350,037","41,3814","348,647","40,6136","363,669","41,8395","336,516",OK
30DS29,57177,221003T185511  57177,2022-10-03,18:55:11,"0,444","165,145","1393,81","21,6787","31,1829","41,433","348,174","41,3685","346,445","40,4588","363,605","41,8846","335,591",OK
30DS29,57178,221003T185517  57178,2022-10-03,18:55:17,"0,44","165,261","1397,37","21,6578","31,0767","41,4846","347,869","41,362","349,527","40,5943","363,516","41,8201","336,46",OK
30DS29,57179,221003T185522  57179,2022-10-03,18:55:22,"0,47","163,59","1374,72","21,6236","31,3748","40,962","342,94","41,0975","342,618","40,0846","356,904","41,4459","332,256",OK
30DS29,57180,221003T185531  57180,2022-10-03,18:55:31,"0,452","165,964","1406,1","21,6787","31,0903","41,6072","350,432","41,7621","353,318","40,5943","366,209","42,0008","336,144",OK
30DS29,57181,221003T185536  57181,2022-10-03,18:55:36,"0,45","164,803","1392,67","21,7262","31,3883","41,0395","342,491","41,1685","344,711","40,562","366,416","42,033","339,049",OK
30DS29,57182,221003T185541  57182,2022-10-03,18:55:41,"0,434","165,7","1403,71","21,7529","31,088","41,6782","350,655","41,5879","350,658","40,5233","364,876","41,9104","337,524",OK
30DS29,57183,221003T185547  57183,2022-10-03,18:55:47,"0,438","165,519","1400,01","21,6483","31,3003","41,3943","347,096","41,4266","349,603","40,6717","365,948","42,0266","337,358",OK
30DS29,57184,221003T185639  57184,2022-10-03,18:56:39,"0,438","164,235","1393,17","21,6635","31,4516","40,5233","338,337","40,7298","340,778","40,9685","373,011","42,0137","341,04",NOK
30DS29,57185,221003T185644  57185,2022-10-03,18:56:44,"0,456","166,319","1414,67","21,7338","31,079","41,6008","350,876","41,5427","350,828","40,9362","371,085","42,2395","341,877",OK
30DS29,57186,221003T185649  57186,2022-10-03,18:56:49,"0,45","165,861","1408,47","21,616","31,4425","41,3169","346,021","41,4008","347,919","40,9104","371,503","42,233","343,026",OK
30DS29,57187,221003T185654  57187,2022-10-03,18:56:54,"0,442","165,087","1394,52","21,6331","31,2032","41,575","351,316","41,3814","348,248","40,362","360,673","41,7685","334,28",OK
30DS29,57188,221003T185700  57188,2022-10-03,18:57:00,"0,452","165,319","1399,96","21,751","31,3093","41,2975","346,035","41,3362","346,951","40,633","367,695","42,0524","339,278",OK
30DS29,57189,221003T185705  57189,2022-10-03,18:57:05,"0,448","165,197","1398,53","21,6445","31,0971","41,3104","347,776","41,3943","346,169","40,5556",367,"41,9362","337,589",OK
30DS29,57190,221003T185710  57190,2022-10-03,18:57:10,"0,458","164,938","1390,52","21,7357","31,3342","41,3814","345,177","41,2782","347,062","40,4717","361,964","41,8072","336,318",OK
30DS29,57191,221003T185715  57191,2022-10-03,18:57:15,"0,438","165,855","1405,1","21,673","31,1806","41,4008","348,482","41,5879","351,246","40,7298","366,697","42,1363","338,673",OK
30DS29,57192,221003T185731  57192,2022-10-03,18:57:31,"0,47","164,958","1396,32","21,6217","31,1467","41,2459","346,429","41,2846","347,062","40,4911","363,804","41,9363","339,026",OK
30DS29,57193,221003T185736  57193,2022-10-03,18:57:36,"0,446","165,293","1400,52","21,6806","31,3274","41,504","349,973","41,5233","350,916","40,4911","363,966","41,775","335,664",OK
30DS29,57194,221003T185742  57194,2022-10-03,18:57:42,"0,444","164,874","1398,77","21,7681","31,0722","41,2717","348,126","41,3169","349,49","40,4201","363,938","41,8653","337,214",OK
30DS29,57195,221003T185747  57195,2022-10-03,18:57:47,"0,444","165,061","1395,94","21,6445","31,3183","41,3104","346,683","41,4717","350,413","40,4007","363,413","41,8782","335,434",OK
30DS29,57196,221003T185752  57196,2022-10-03,18:57:52,"0,452","164,39","1389,48","21,7605","31,2032","41,0072","343,611","41,0717","344,622","40,4524","363,756","41,8588","337,491",OK
30DS29,57197,221003T185758  57197,2022-10-03,18:57:58,"0,436","164,229","1392,85","21,6274","31,1512","40,4846","336,694","40,8459","343,438","40,833","371,791","42,0653","340,928",NOK
30DS29,57198,221003T185803  57198,2022-10-03,18:58:03,"0,434","164,577","1394,44","21,6882","31,1648","41,0782","344,006","41,1685","345,376","40,4524","367,228","41,8782","337,829",OK
